stress_level,method,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility
0.78,oracle_exception_selector,shelf_retrieval,long_horizon_compounding,8,6,0.666667,0.666667,0.0,0.0,0.0,1.0,0.166667,0.0,0.166667,0.333333,0.0,0.666667,0.666667,0.166667,0.0,0.166667,0.0,0.775833
0.78,oracle_exception_selector,shelf_retrieval,long_horizon_compounding,9,6,0.833333,1.0,0.0,0.0,0.0,0.833333,0.0,0.0,0.166667,0.333333,0.333333,0.0,0.666667,0.0,0.0,0.333333,0.0,1.0
0.78,oracle_exception_selector,shelf_retrieval,spurious_visual_shortcut,0,6,0.666667,0.5,0.166667,0.0,0.0,0.666667,0.0,0.166667,0.0,0.5,0.0,0.333333,0.833333,0.333333,0.0,0.166667,0.0,0.801667
0.78,oracle_exception_selector,shelf_retrieval,spurious_visual_shortcut,1,6,0.666667,1.0,0.166667,0.0,0.0,0.5,0.0,0.0,0.0,0.333333,0.0,0.333333,0.666667,0.0,0.0,0.333333,0.0,0.83
0.78,oracle_exception_selector,shelf_retrieval,spurious_visual_shortcut,2,6,1.0,1.0,0.166667,0.166667,0.0,0.833333,0.0,0.0,0.333333,0.666667,0.166667,0.166667,0.666667,0.0,0.0,0.166667,0.0,1.0
0.78,oracle_exception_selector,shelf_retrieval,spurious_visual_shortcut,3,6,0.666667,0.5,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.166667,0.166667,0.0,0.5,0.0,0.0,0.0,0.0,0.77
0.78,oracle_exception_selector,shelf_retrieval,spurious_visual_shortcut,4,6,0.833333,1.0,0.166667,0.0,0.0,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.833333,0.666667,0.0,0.0,0.0,0.0,0.946667
0.78,oracle_exception_selector,shelf_retrieval,spurious_visual_shortcut,5,6,0.833333,0.333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.166667,0.5,0.5,0.0,0.0,0.0,0.0,0.900833
0.78,oracle_exception_selector,shelf_retrieval,spurious_visual_shortcut,6,6,0.666667,0.333333,0.0,0.0,0.0,0.333333,0.166667,0.0,0.333333,0.333333,0.166667,0.166667,0.5,0.0,0.0,0.0,0.0,0.711667
0.78,oracle_exception_selector,shelf_retrieval,spurious_visual_shortcut,7,6,0.666667,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.0,0.853333
0.78,oracle_exception_selector,shelf_retrieval,spurious_visual_shortcut,8,6,0.666667,0.833333,0.333333,0.0,0.166667,0.5,0.166667,0.0,0.0,0.333333,0.333333,0.333333,1.0,0.166667,0.0,0.166667,0.0,0.800833
0.78,oracle_exception_selector,shelf_retrieval,spurious_visual_shortcut,9,6,0.333333,0.5,0.166667,0.0,0.0,0.833333,0.0,0.0,0.333333,0.5,0.166667,0.0,0.833333,0.0,0.0,0.0,0.0,0.486667
0.78,oracle_exception_selector,shelf_retrieval,recovery_scarce_failure,0,6,0.5,0.666667,0.5,0.0,0.0,0.833333,0.166667,0.0,0.0,0.666667,0.166667,0.333333,0.5,0.0,0.0,0.0,0.0,0.621667
0.78,oracle_exception_selector,shelf_retrieval,recovery_scarce_failure,1,6,0.833333,0.833333,0.333333,0.166667,0.0,0.666667,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.666667,0.0,0.0,0.0,0.0,0.975
0.78,oracle_exception_selector,shelf_retrieval,recovery_scarce_failure,2,6,0.666667,0.666667,0.166667,0.0,0.0,0.833333,0.333333,0.0,0.166667,0.333333,0.333333,0.166667,0.666667,0.0,0.0,0.0,0.0,0.786667
0.78,oracle_exception_selector,shelf_retrieval,recovery_scarce_failure,3,6,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.333333,0.166667,0.333333,0.333333,0.833333,0.166667,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,shelf_retrieval,recovery_scarce_failure,4,6,0.5,0.833333,0.166667,0.0,0.0,0.833333,0.0,0.0,0.166667,0.333333,0.333333,0.5,0.666667,0.333333,0.0,0.333333,0.0,0.645833
0.78,oracle_exception_selector,shelf_retrieval,recovery_scarce_failure,5,6,0.833333,0.666667,0.0,0.0,0.0,0.833333,0.333333,0.0,0.0,0.666667,0.0,0.333333,0.833333,0.0,0.0,0.0,0.0,0.9625
0.78,oracle_exception_selector,shelf_retrieval,recovery_scarce_failure,6,6,0.833333,0.5,0.0,0.166667,0.0,0.666667,0.0,0.0,0.166667,0.5,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.9475
0.78,oracle_exception_selector,shelf_retrieval,recovery_scarce_failure,7,6,0.833333,1.0,0.333333,0.0,0.0,0.5,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.833333,0.0,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,shelf_retrieval,recovery_scarce_failure,8,6,0.833333,1.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.96
0.78,oracle_exception_selector,shelf_retrieval,recovery_scarce_failure,9,6,0.833333,0.666667,0.166667,0.0,0.166667,0.833333,0.0,0.0,0.166667,0.333333,0.0,0.166667,0.5,0.0,0.0,0.166667,0.0,0.956667
0.78,oracle_exception_selector,shelf_retrieval,distribution_mixture_aliasing,0,6,1.0,0.833333,0.666667,0.0,0.0,1.0,0.0,0.0,0.333333,0.166667,0.333333,0.5,0.833333,0.0,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,shelf_retrieval,distribution_mixture_aliasing,1,6,0.833333,0.666667,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.0,0.166667,0.5,0.333333,0.833333,0.0,0.166667,0.333333,0.0,0.968333
0.78,oracle_exception_selector,shelf_retrieval,distribution_mixture_aliasing,2,6,0.666667,0.833333,0.333333,0.0,0.0,0.666667,0.0,0.0,0.333333,0.5,0.0,0.166667,0.666667,0.0,0.0,0.0,0.0,0.8175
0.78,oracle_exception_selector,shelf_retrieval,distribution_mixture_aliasing,3,6,0.666667,0.666667,0.166667,0.333333,0.0,0.666667,0.0,0.0,0.333333,0.5,0.0,0.166667,0.666667,0.166667,0.166667,0.166667,0.0,0.75
0.78,oracle_exception_selector,shelf_retrieval,distribution_mixture_aliasing,4,6,0.666667,0.666667,0.166667,0.0,0.166667,0.5,0.0,0.0,0.166667,0.333333,0.666667,0.0,0.333333,0.166667,0.0,0.0,0.0,0.7675
0.78,oracle_exception_selector,shelf_retrieval,distribution_mixture_aliasing,5,6,0.833333,0.5,0.333333,0.0,0.0,0.833333,0.333333,0.0,0.166667,0.5,0.0,0.166667,0.833333,0.166667,0.0,0.0,0.0,0.948333
0.78,oracle_exception_selector,shelf_retrieval,distribution_mixture_aliasing,6,6,0.666667,0.666667,0.166667,0.0,0.0,0.5,0.0,0.0,0.333333,0.333333,0.166667,0.166667,0.833333,0.0,0.166667,0.0,0.0,0.800833
0.78,oracle_exception_selector,shelf_retrieval,distribution_mixture_aliasing,7,6,0.833333,0.5,0.0,0.0,0.0,0.666667,0.0,0.0,0.5,0.5,0.166667,0.166667,1.0,0.166667,0.0,0.0,0.0,0.964167
0.78,oracle_exception_selector,shelf_retrieval,distribution_mixture_aliasing,8,6,1.0,0.333333,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.833333,0.0,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,shelf_retrieval,distribution_mixture_aliasing,9,6,0.666667,0.833333,0.333333,0.0,0.0,0.333333,0.166667,0.0,0.0,0.333333,0.0,1.0,0.5,0.166667,0.0,0.0,0.0,0.7175
0.78,oracle_exception_selector,shelf_retrieval,actuator_latency_shift,0,6,0.666667,1.0,0.166667,0.0,0.0,0.666667,0.0,0.0,0.0,0.666667,0.166667,0.5,0.666667,0.333333,0.0,0.0,0.0,0.828333
0.78,oracle_exception_selector,shelf_retrieval,actuator_latency_shift,1,6,0.666667,0.833333,0.0,0.0,0.0,0.833333,0.5,0.0,0.5,0.333333,0.666667,0.166667,0.5,0.0,0.0,0.0,0.0,0.754167
0.78,oracle_exception_selector,shelf_retrieval,actuator_latency_shift,2,6,1.0,0.666667,0.0,0.0,0.0,0.833333,0.0,0.0,0.166667,0.333333,0.0,0.333333,1.0,0.0,0.0,0.333333,0.0,1.0
0.78,oracle_exception_selector,shelf_retrieval,actuator_latency_shift,3,6,1.0,0.5,0.0,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.166667,0.0,0.333333,1.0,0.0,0.166667,0.0,0.0,1.0
0.78,oracle_exception_selector,shelf_retrieval,actuator_latency_shift,4,6,0.833333,0.666667,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,0.5,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.928333
0.78,oracle_exception_selector,shelf_retrieval,actuator_latency_shift,5,6,0.666667,0.833333,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.5,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.0,0.8125
0.78,oracle_exception_selector,shelf_retrieval,actuator_latency_shift,6,6,0.5,0.666667,0.333333,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.166667,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.628333
0.78,oracle_exception_selector,shelf_retrieval,actuator_latency_shift,7,6,0.833333,0.5,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.0,0.5,0.333333,0.333333,1.0,0.166667,0.0,0.166667,0.0,0.928333
0.78,oracle_exception_selector,shelf_retrieval,actuator_latency_shift,8,6,0.833333,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.0,0.0,0.0,0.0,0.95
0.78,oracle_exception_selector,shelf_retrieval,actuator_latency_shift,9,6,0.833333,0.666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.333333,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.0,0.975
0.78,oracle_exception_selector,shelf_retrieval,mixed_exception_stress,0,6,0.833333,0.5,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.333333,0.166667,0.333333,0.166667,0.833333,0.166667,0.0,0.0,0.0,0.955833
0.78,oracle_exception_selector,shelf_retrieval,mixed_exception_stress,1,6,0.833333,0.5,0.0,0.0,0.0,0.833333,0.0,0.0,0.5,0.333333,0.0,0.333333,0.5,0.166667,0.0,0.0,0.0,0.925
0.78,oracle_exception_selector,shelf_retrieval,mixed_exception_stress,2,6,0.5,0.333333,0.166667,0.0,0.0,0.5,0.0,0.0,0.166667,0.166667,0.166667,0.333333,0.833333,0.0,0.0,0.0,0.0,0.595833
0.78,oracle_exception_selector,shelf_retrieval,mixed_exception_stress,3,6,0.666667,0.833333,0.333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.0,0.0,0.0,0.0,0.8125
0.78,oracle_exception_selector,shelf_retrieval,mixed_exception_stress,4,6,0.5,0.5,0.5,0.166667,0.0,0.5,0.0,0.166667,0.5,0.166667,0.0,0.166667,0.5,0.0,0.0,0.0,0.0,0.556667
0.78,oracle_exception_selector,shelf_retrieval,mixed_exception_stress,5,6,0.5,0.666667,0.0,0.0,0.0,0.833333,0.0,0.166667,0.166667,0.5,0.0,0.333333,0.333333,0.0,0.0,0.166667,0.0,0.616667
0.78,oracle_exception_selector,shelf_retrieval,mixed_exception_stress,6,6,0.666667,0.333333,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.666667,0.0,0.5,0.666667,0.0,0.0,0.0,0.0,0.720833
0.78,oracle_exception_selector,shelf_retrieval,mixed_exception_stress,7,6,0.5,0.666667,0.166667,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.166667,0.666667,0.0,0.0,0.0,0.0,0.676667
0.78,oracle_exception_selector,shelf_retrieval,mixed_exception_stress,8,6,0.666667,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.5,0.333333,0.333333,0.333333,0.5,0.0,0.166667,0.166667,0.0,0.740833
0.78,oracle_exception_selector,shelf_retrieval,mixed_exception_stress,9,6,1.0,1.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.5,0.333333,0.333333,0.833333,0.166667,0.166667,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,rare_contact_tail,0,6,0.5,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.333333,0.0,0.5,0.833333,0.0,0.0,0.0,0.0,0.594167
0.78,oracle_exception_selector,articulated_object_opening,rare_contact_tail,1,6,0.833333,0.666667,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.666667,0.0,0.0,0.333333,0.0,0.959167
0.78,oracle_exception_selector,articulated_object_opening,rare_contact_tail,2,6,0.666667,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.5,0.0,0.0,0.166667,0.0,0.755
0.78,oracle_exception_selector,articulated_object_opening,rare_contact_tail,3,6,0.666667,0.333333,0.166667,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.166667,0.333333,0.666667,0.0,0.0,0.333333,0.0,0.728333
0.78,oracle_exception_selector,articulated_object_opening,rare_contact_tail,4,6,0.833333,0.5,0.333333,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.333333,1.0,0.0,0.0,0.0,0.0,0.980833
0.78,oracle_exception_selector,articulated_object_opening,rare_contact_tail,5,6,0.666667,0.666667,0.166667,0.0,0.0,0.5,0.0,0.0,0.166667,0.166667,0.0,0.5,0.666667,0.0,0.0,0.0,0.0,0.771667
0.78,oracle_exception_selector,articulated_object_opening,rare_contact_tail,6,6,0.833333,0.833333,0.0,0.0,0.0,0.5,0.0,0.0,0.333333,0.166667,0.5,0.5,0.5,0.0,0.166667,0.0,0.0,0.933333
0.78,oracle_exception_selector,articulated_object_opening,rare_contact_tail,7,6,0.833333,0.833333,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.0,0.5,0.166667,0.5,0.5,0.0,0.0,0.0,0.0,0.959167
0.78,oracle_exception_selector,articulated_object_opening,rare_contact_tail,8,6,0.666667,0.666667,0.166667,0.0,0.166667,0.833333,0.0,0.0,0.166667,0.333333,0.0,0.166667,0.5,0.0,0.166667,0.166667,0.0,0.79
0.78,oracle_exception_selector,articulated_object_opening,rare_contact_tail,9,6,0.5,0.5,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.166667,0.166667,0.833333,0.0,0.0,0.0,0.0,0.625
0.78,oracle_exception_selector,articulated_object_opening,occluded_precondition,0,6,0.5,0.833333,0.166667,0.0,0.0,0.5,0.0,0.0,0.166667,0.666667,0.0,0.333333,0.666667,0.0,0.0,0.0,0.0,0.635833
0.78,oracle_exception_selector,articulated_object_opening,occluded_precondition,1,6,0.833333,0.333333,0.333333,0.0,0.0,0.833333,0.0,0.0,0.5,0.166667,0.0,0.333333,0.666667,0.0,0.0,0.166667,0.0,0.92
0.78,oracle_exception_selector,articulated_object_opening,occluded_precondition,2,6,0.666667,0.666667,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.5,0.166667,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.756667
0.78,oracle_exception_selector,articulated_object_opening,occluded_precondition,3,6,0.833333,0.5,0.0,0.0,0.0,0.666667,0.166667,0.0,0.5,0.333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.8825
0.78,oracle_exception_selector,articulated_object_opening,occluded_precondition,4,6,1.0,0.666667,0.333333,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.166667,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,occluded_precondition,5,6,0.833333,0.5,0.166667,0.0,0.0,0.833333,0.0,0.0,0.333333,0.5,0.0,0.0,0.5,0.0,0.166667,0.0,0.0,0.961667
0.78,oracle_exception_selector,articulated_object_opening,occluded_precondition,6,6,1.0,0.666667,0.166667,0.0,0.0,0.166667,0.0,0.0,0.333333,0.0,0.333333,0.166667,0.666667,0.166667,0.0,0.166667,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,occluded_precondition,7,6,0.833333,0.166667,0.0,0.0,0.0,0.5,0.166667,0.0,0.5,0.666667,0.333333,0.166667,0.833333,0.166667,0.0,0.0,0.0,0.8875
0.78,oracle_exception_selector,articulated_object_opening,occluded_precondition,8,6,0.833333,0.666667,0.5,0.0,0.0,0.833333,0.0,0.0,0.333333,0.333333,0.666667,0.333333,0.833333,0.166667,0.0,0.0,0.0,0.9775
0.78,oracle_exception_selector,articulated_object_opening,occluded_precondition,9,6,0.833333,0.833333,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.9375
0.78,oracle_exception_selector,articulated_object_opening,embodiment_mismatch,0,6,0.833333,0.666667,0.0,0.0,0.0,0.833333,0.0,0.0,0.166667,0.666667,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.989167
0.78,oracle_exception_selector,articulated_object_opening,embodiment_mismatch,1,6,0.833333,0.5,0.333333,0.0,0.0,0.833333,0.0,0.0,0.166667,0.166667,0.333333,0.5,0.833333,0.0,0.166667,0.333333,0.0,0.956667
0.78,oracle_exception_selector,articulated_object_opening,embodiment_mismatch,2,6,1.0,1.0,0.166667,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.333333,0.666667,0.166667,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,embodiment_mismatch,3,6,0.666667,0.666667,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.666667,0.0,0.0,0.833333,0.166667,0.0,0.0,0.0,0.818333
0.78,oracle_exception_selector,articulated_object_opening,embodiment_mismatch,4,6,0.5,0.833333,0.166667,0.0,0.0,0.666667,0.0,0.0,0.166667,0.833333,0.0,0.333333,0.5,0.0,0.0,0.0,0.0,0.635
0.78,oracle_exception_selector,articulated_object_opening,embodiment_mismatch,5,6,0.666667,0.666667,0.0,0.0,0.0,0.5,0.0,0.0,0.666667,0.5,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.0,0.768333
0.78,oracle_exception_selector,articulated_object_opening,embodiment_mismatch,6,6,1.0,0.833333,0.333333,0.0,0.0,0.666667,0.0,0.0,0.166667,0.5,0.0,0.0,0.666667,0.166667,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,embodiment_mismatch,7,6,0.833333,0.833333,0.0,0.0,0.0,0.833333,0.0,0.0,0.0,0.666667,0.166667,0.5,0.333333,0.0,0.0,0.0,0.0,0.964167
0.78,oracle_exception_selector,articulated_object_opening,embodiment_mismatch,8,6,0.5,0.833333,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.333333,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.618333
0.78,oracle_exception_selector,articulated_object_opening,embodiment_mismatch,9,6,0.833333,0.833333,0.166667,0.0,0.0,0.666667,0.0,0.0,0.666667,0.5,0.0,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.913333
0.78,oracle_exception_selector,articulated_object_opening,long_horizon_compounding,0,6,1.0,0.666667,0.166667,0.0,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.166667,0.666667,0.166667,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,long_horizon_compounding,1,6,0.833333,0.666667,0.166667,0.0,0.0,0.666667,0.0,0.0,0.166667,0.5,0.166667,0.333333,0.833333,0.333333,0.166667,0.0,0.0,0.975833
0.78,oracle_exception_selector,articulated_object_opening,long_horizon_compounding,2,6,0.833333,0.833333,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.0,0.166667,0.166667,0.166667,0.666667,0.0,0.0,0.166667,0.0,0.998333
0.78,oracle_exception_selector,articulated_object_opening,long_horizon_compounding,3,6,0.833333,0.666667,0.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.0,0.965
0.78,oracle_exception_selector,articulated_object_opening,long_horizon_compounding,4,6,0.833333,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.5,0.333333,0.5,0.5,0.833333,0.0,0.0,0.166667,0.0,0.919167
0.78,oracle_exception_selector,articulated_object_opening,long_horizon_compounding,5,6,0.833333,0.833333,0.0,0.0,0.0,0.333333,0.166667,0.0,0.333333,0.666667,0.0,0.333333,0.833333,0.166667,0.0,0.0,0.0,0.9425
0.78,oracle_exception_selector,articulated_object_opening,long_horizon_compounding,6,6,0.833333,0.833333,0.166667,0.166667,0.0,0.5,0.333333,0.0,0.166667,0.5,0.166667,0.333333,0.666667,0.0,0.0,0.0,0.0,0.909167
0.78,oracle_exception_selector,articulated_object_opening,long_horizon_compounding,7,6,0.5,0.5,0.166667,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.833333,0.0,0.166667,0.833333,0.166667,0.0,0.0,0.0,0.5975
0.78,oracle_exception_selector,articulated_object_opening,long_horizon_compounding,8,6,0.833333,0.5,0.0,0.166667,0.0,0.833333,0.0,0.0,0.333333,0.666667,0.0,0.333333,0.5,0.0,0.0,0.0,0.0,0.91
0.78,oracle_exception_selector,articulated_object_opening,long_horizon_compounding,9,6,0.833333,0.833333,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.333333,0.5,0.166667,0.833333,0.0,0.0,0.0,0.0,0.979167
0.78,oracle_exception_selector,articulated_object_opening,spurious_visual_shortcut,0,6,0.666667,0.5,0.333333,0.0,0.0,0.666667,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.833333,0.166667,0.0,0.0,0.0,0.791667
0.78,oracle_exception_selector,articulated_object_opening,spurious_visual_shortcut,1,6,0.5,0.666667,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.5,0.0,0.333333,0.833333,0.166667,0.0,0.166667,0.0,0.625
0.78,oracle_exception_selector,articulated_object_opening,spurious_visual_shortcut,2,6,0.833333,0.833333,0.333333,0.0,0.0,0.666667,0.0,0.0,0.0,0.5,0.166667,0.5,0.833333,0.0,0.0,0.0,0.0,0.99
0.78,oracle_exception_selector,articulated_object_opening,spurious_visual_shortcut,3,6,0.833333,0.5,0.166667,0.0,0.0,0.833333,0.0,0.166667,0.166667,0.5,0.166667,0.333333,0.833333,0.166667,0.166667,0.0,0.0,0.97
0.78,oracle_exception_selector,articulated_object_opening,spurious_visual_shortcut,4,6,0.666667,0.5,0.333333,0.0,0.0,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.666667,0.333333,0.0,0.166667,0.0,0.780833
0.78,oracle_exception_selector,articulated_object_opening,spurious_visual_shortcut,5,6,0.5,0.833333,0.166667,0.0,0.0,0.666667,0.0,0.0,0.166667,0.333333,0.0,0.5,0.333333,0.0,0.0,0.0,0.0,0.609167
0.78,oracle_exception_selector,articulated_object_opening,spurious_visual_shortcut,6,6,1.0,0.833333,0.333333,0.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.0,0.333333,0.666667,0.0,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,spurious_visual_shortcut,7,6,0.5,0.833333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.5,0.166667,0.0,0.166667,0.0,0.633333
0.78,oracle_exception_selector,articulated_object_opening,spurious_visual_shortcut,8,6,1.0,0.666667,0.0,0.0,0.0,0.666667,0.166667,0.0,0.5,0.833333,0.166667,0.666667,0.666667,0.0,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,spurious_visual_shortcut,9,6,1.0,1.0,0.166667,0.0,0.0,1.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.833333,0.0,0.166667,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,recovery_scarce_failure,0,6,0.833333,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.666667,0.166667,0.166667,0.666667,0.166667,0.0,0.333333,0.0,0.963333
0.78,oracle_exception_selector,articulated_object_opening,recovery_scarce_failure,1,6,0.5,1.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,0.333333,0.0,0.333333,0.666667,0.0,0.166667,0.333333,0.0,0.655
0.78,oracle_exception_selector,articulated_object_opening,recovery_scarce_failure,2,6,0.5,0.666667,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.166667,0.166667,0.666667,0.166667,0.0,0.0,0.0,0.596667
0.78,oracle_exception_selector,articulated_object_opening,recovery_scarce_failure,3,6,0.833333,0.666667,0.166667,0.0,0.0,0.333333,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.833333,0.333333,0.0,0.0,0.0,0.9625
0.78,oracle_exception_selector,articulated_object_opening,recovery_scarce_failure,4,6,1.0,0.666667,0.166667,0.166667,0.0,0.666667,0.166667,0.0,0.166667,0.666667,0.0,0.166667,0.5,0.166667,0.0,0.166667,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,recovery_scarce_failure,5,6,1.0,0.833333,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.333333,0.5,0.0,0.666667,0.666667,0.0,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,recovery_scarce_failure,6,6,1.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.5,0.0,0.333333,0.833333,0.0,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,recovery_scarce_failure,7,6,0.833333,0.833333,0.333333,0.0,0.0,0.5,0.0,0.0,0.0,0.333333,0.0,0.5,1.0,0.166667,0.0,0.0,0.0,0.990833
0.78,oracle_exception_selector,articulated_object_opening,recovery_scarce_failure,8,6,0.666667,0.666667,0.0,0.0,0.0,0.833333,0.166667,0.0,0.333333,0.5,0.166667,0.166667,0.5,0.333333,0.0,0.0,0.0,0.781667
0.78,oracle_exception_selector,articulated_object_opening,recovery_scarce_failure,9,6,0.666667,0.5,0.333333,0.166667,0.0,0.5,0.0,0.0,0.5,0.333333,0.0,0.166667,0.5,0.0,0.0,0.166667,0.0,0.723333
0.78,oracle_exception_selector,articulated_object_opening,distribution_mixture_aliasing,0,6,1.0,0.666667,0.166667,0.0,0.0,0.833333,0.0,0.0,0.333333,0.166667,0.166667,0.0,0.5,0.166667,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,distribution_mixture_aliasing,1,6,0.5,0.333333,0.166667,0.0,0.0,0.5,0.166667,0.0,0.166667,0.5,0.333333,0.166667,1.0,0.166667,0.0,0.0,0.0,0.604167
0.78,oracle_exception_selector,articulated_object_opening,distribution_mixture_aliasing,2,6,1.0,0.833333,0.0,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.333333,0.5,0.0,0.0,0.0,0.0,1.0
0.78,oracle_exception_selector,articulated_object_opening,distribution_mixture_aliasing,3,6,0.666667,0.833333,0.166667,0.0,0.0,0.666667,0.0,0.0,0.0,0.5,0.0,0.166667,0.5,0.333333,0.0,0.0,0.0,0.825
0.78,oracle_exception_selector,articulated_object_opening,distribution_mixture_aliasing,4,6,1.0,0.5,0.5,0.0,0.0,0.833333,0.0,0.0,0.166667,0.166667,0.333333,0.166667,1.0,0.166667,0.0,0.0,0.0,1.0
