method,split,task,regime,seed,episodes,success,rare_failure_recall,contact_boundary_error,unsafe_commitment,overtrust_rate,recovery_success,tail_risk_rate,calibration_ece,intervention_cost,average_scaling_gain,boundary_risk_slope,scale_exception_gap,boundary_coverage,shortcut_reliance,morphology_transfer_gap,recoverability_deficit,regret_to_oracle,utility
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,recovery_scarce_failure,4,6,0.666667,0.666667,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.333333,0.166667,0.333333,0.0,0.666667,0.0,0.166667,0.0,0.166667,0.79
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,recovery_scarce_failure,5,6,0.666667,0.5,0.333333,0.0,0.0,0.666667,0.0,0.166667,0.166667,0.333333,0.333333,0.0,0.666667,0.166667,0.0,0.0,0.166667,0.8
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,recovery_scarce_failure,6,6,0.666667,0.333333,0.166667,0.0,0.0,0.5,0.166667,0.0,0.166667,0.5,0.166667,0.5,0.666667,0.166667,0.0,0.0,0.0,0.719167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,recovery_scarce_failure,7,6,0.666667,0.833333,0.166667,0.0,0.0,0.833333,0.0,0.0,0.0,0.333333,0.166667,0.166667,0.666667,0.0,0.0,0.166667,0.166667,0.843333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,recovery_scarce_failure,8,6,0.333333,0.5,0.0,0.166667,0.0,0.333333,0.0,0.0,0.333333,0.5,0.166667,0.166667,0.666667,0.0,0.166667,0.166667,0.5,0.383333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,recovery_scarce_failure,9,6,1.0,0.833333,0.333333,0.166667,0.0,0.333333,0.0,0.166667,0.166667,0.5,0.166667,0.166667,0.666667,0.166667,0.0,0.0,0.0,1.0
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,distribution_mixture_aliasing,0,6,0.5,0.833333,0.0,0.0,0.0,0.5,0.333333,0.0,0.5,0.333333,0.5,0.333333,0.5,0.0,0.0,0.0,0.333333,0.556667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,distribution_mixture_aliasing,1,6,0.5,0.833333,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.0,0.0,0.333333,0.333333,0.666667,0.166667,0.0,0.333333,0.5,0.6225
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,distribution_mixture_aliasing,2,6,0.666667,0.333333,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.0,0.5,0.166667,0.729167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,distribution_mixture_aliasing,3,6,0.333333,0.833333,0.166667,0.166667,0.0,0.333333,0.0,0.166667,0.333333,0.333333,0.166667,0.333333,0.5,0.0,0.0,0.0,0.333333,0.398333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,distribution_mixture_aliasing,4,6,0.5,0.166667,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.0,0.333333,0.166667,0.333333,0.666667,0.166667,0.0,0.166667,0.333333,0.558333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,distribution_mixture_aliasing,5,6,0.833333,0.666667,0.0,0.0,0.0,0.666667,0.0,0.0,0.5,0.333333,0.5,0.0,0.666667,0.166667,0.0,0.166667,0.0,0.97
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,distribution_mixture_aliasing,6,6,1.0,0.333333,0.0,0.166667,0.0,0.666667,0.0,0.166667,0.166667,0.0,0.333333,0.166667,0.833333,0.333333,0.333333,0.0,0.0,1.0
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,distribution_mixture_aliasing,7,6,0.5,0.5,0.5,0.0,0.5,0.666667,0.166667,0.166667,0.333333,0.166667,0.333333,0.5,0.166667,0.166667,0.166667,0.166667,0.5,0.459167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,distribution_mixture_aliasing,8,6,0.666667,0.5,0.0,0.0,0.0,0.333333,0.166667,0.166667,0.0,0.5,0.166667,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.710833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,distribution_mixture_aliasing,9,6,0.5,0.666667,0.333333,0.0,0.0,0.666667,0.0,0.0,0.0,0.5,0.333333,0.166667,0.5,0.0,0.0,0.166667,0.5,0.623333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,actuator_latency_shift,0,6,0.5,0.666667,0.166667,0.0,0.0,0.5,0.166667,0.0,0.0,0.0,0.166667,0.0,0.5,0.0,0.0,0.0,0.333333,0.613333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,actuator_latency_shift,1,6,0.666667,0.666667,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.333333,0.333333,0.333333,0.333333,0.0,0.166667,0.0,0.166667,0.7425
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,actuator_latency_shift,2,6,0.666667,0.333333,0.166667,0.0,0.0,0.5,0.0,0.0,0.333333,0.0,0.166667,0.166667,0.666667,0.0,0.0,0.0,0.333333,0.741667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,actuator_latency_shift,3,6,0.666667,0.666667,0.5,0.166667,0.0,0.166667,0.0,0.0,0.0,0.333333,0.5,0.166667,0.333333,0.166667,0.0,0.333333,0.0,0.735
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,actuator_latency_shift,4,6,0.5,0.166667,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,0.333333,0.333333,0.333333,0.333333,0.0,0.333333,0.0,0.333333,0.530833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,actuator_latency_shift,5,6,0.833333,0.5,0.166667,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.5,0.5,0.5,0.833333,0.0,0.166667,0.0,0.0,0.8925
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,actuator_latency_shift,6,6,0.5,0.333333,0.5,0.0,0.0,0.333333,0.0,0.0,0.333333,0.166667,0.333333,0.5,0.666667,0.166667,0.0,0.166667,0.166667,0.5425
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,actuator_latency_shift,7,6,0.666667,0.5,0.166667,0.0,0.0,0.5,0.166667,0.166667,0.333333,0.666667,0.0,0.5,0.333333,0.0,0.0,0.0,0.333333,0.69
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,actuator_latency_shift,8,6,0.666667,0.166667,0.0,0.0,0.0,0.833333,0.333333,0.166667,0.166667,0.333333,0.166667,0.333333,0.5,0.0,0.0,0.166667,0.333333,0.696667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,actuator_latency_shift,9,6,0.333333,0.833333,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.333333,0.166667,0.166667,0.333333,0.5,0.0,0.0,0.166667,0.333333,0.440833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,mixed_exception_stress,0,6,0.833333,0.833333,0.666667,0.166667,0.0,0.5,0.166667,0.0,0.166667,0.333333,0.333333,0.5,0.666667,0.166667,0.0,0.0,0.0,0.913333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,mixed_exception_stress,1,6,0.5,0.833333,0.333333,0.166667,0.0,0.5,0.0,0.0,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.333333,0.585
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,mixed_exception_stress,2,6,0.333333,0.5,0.166667,0.0,0.0,0.5,0.166667,0.0,0.166667,0.0,0.5,0.333333,0.666667,0.166667,0.0,0.0,0.333333,0.405
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,mixed_exception_stress,3,6,0.666667,0.5,0.333333,0.0,0.0,0.0,0.166667,0.166667,0.333333,0.5,0.166667,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.6675
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,mixed_exception_stress,4,6,0.5,0.666667,0.333333,0.0,0.0,0.666667,0.333333,0.0,0.0,0.333333,0.0,0.166667,0.5,0.166667,0.0,0.0,0.0,0.605833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,mixed_exception_stress,5,6,0.5,0.5,0.0,0.166667,0.0,0.5,0.166667,0.0,0.0,0.333333,0.166667,0.333333,0.666667,0.0,0.0,0.166667,0.333333,0.556667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,mixed_exception_stress,6,6,0.333333,0.333333,0.333333,0.166667,0.0,1.0,0.5,0.0,0.0,0.166667,0.166667,0.5,0.666667,0.0,0.0,0.166667,0.5,0.353333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,mixed_exception_stress,7,6,0.5,0.333333,0.166667,0.166667,0.166667,0.5,0.0,0.166667,0.0,0.5,0.5,0.166667,0.333333,0.333333,0.0,0.5,0.0,0.5375
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,mixed_exception_stress,8,6,0.833333,0.666667,0.0,0.166667,0.166667,0.666667,0.166667,0.166667,0.0,0.333333,0.166667,0.333333,0.5,0.0,0.0,0.166667,0.0,0.899167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,tool_use_sequence,mixed_exception_stress,9,6,0.666667,0.5,0.333333,0.0,0.0,0.5,0.166667,0.166667,0.0,0.5,0.166667,0.166667,0.666667,0.166667,0.0,0.333333,0.0,0.773333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,rare_contact_tail,0,6,0.5,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,0.833333,0.166667,0.0,0.0,0.333333,0.5975
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,rare_contact_tail,1,6,0.166667,0.5,0.333333,0.0,0.0,0.666667,0.166667,0.166667,0.333333,0.166667,0.0,0.0,0.666667,0.0,0.0,0.166667,0.333333,0.266667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,rare_contact_tail,2,6,0.666667,0.666667,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.666667,0.166667,0.333333,0.166667,0.666667,0.166667,0.0,0.0,0.166667,0.756667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,rare_contact_tail,3,6,0.5,0.5,0.166667,0.0,0.0,0.333333,0.0,0.0,0.333333,0.5,0.333333,0.166667,0.666667,0.0,0.0,0.0,0.333333,0.580833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,rare_contact_tail,4,6,0.666667,0.5,0.0,0.333333,0.0,0.833333,0.333333,0.0,0.333333,0.166667,0.0,0.333333,0.5,0.0,0.166667,0.166667,0.0,0.683333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,rare_contact_tail,5,6,0.5,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.166667,0.5,0.0,0.666667,0.666667,0.0,0.0,0.166667,0.333333,0.539167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,rare_contact_tail,6,6,0.5,0.5,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.0,0.5,0.166667,0.5,0.5,0.0,0.166667,0.666667,0.166667,0.573333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,rare_contact_tail,7,6,0.666667,0.666667,0.0,0.333333,0.166667,0.5,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.333333,0.166667,0.166667,0.0,0.166667,0.698333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,rare_contact_tail,8,6,0.666667,0.166667,0.166667,0.0,0.0,0.833333,0.333333,0.0,0.0,0.333333,0.333333,0.5,0.5,0.166667,0.0,0.166667,0.166667,0.699167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,rare_contact_tail,9,6,0.5,0.833333,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.0,0.166667,0.0,0.5,0.333333,0.166667,0.0,0.0,0.601667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,occluded_precondition,0,6,0.666667,0.666667,0.0,0.0,0.0,0.166667,0.0,0.0,0.333333,0.5,0.166667,0.166667,0.833333,0.0,0.333333,0.166667,0.166667,0.771667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,occluded_precondition,1,6,0.5,0.666667,0.166667,0.166667,0.0,0.833333,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.166667,0.0,0.166667,0.333333,0.589167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,occluded_precondition,2,6,0.833333,0.333333,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.5,0.166667,0.333333,0.833333,0.0,0.0,0.166667,0.0,0.923333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,occluded_precondition,3,6,0.833333,0.666667,0.166667,0.0,0.166667,0.5,0.166667,0.0,0.333333,0.333333,0.333333,0.166667,0.666667,0.0,0.0,0.166667,0.0,0.918333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,occluded_precondition,4,6,0.833333,0.666667,0.0,0.0,0.0,0.333333,0.0,0.0,0.5,0.166667,0.5,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.8825
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,occluded_precondition,5,6,0.333333,0.666667,0.166667,0.0,0.0,0.833333,0.166667,0.0,0.0,0.333333,0.166667,0.333333,0.333333,0.0,0.0,0.166667,0.666667,0.419167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,occluded_precondition,6,6,0.5,0.5,0.0,0.0,0.0,0.333333,0.0,0.5,0.333333,0.0,0.166667,0.166667,0.666667,0.0,0.0,0.166667,0.333333,0.580833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,occluded_precondition,7,6,0.666667,0.333333,0.5,0.0,0.166667,0.833333,0.166667,0.0,0.333333,0.0,0.333333,0.5,0.333333,0.166667,0.0,0.166667,0.0,0.688333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,occluded_precondition,8,6,0.666667,0.333333,0.166667,0.166667,0.166667,0.666667,0.166667,0.166667,0.166667,0.333333,0.0,0.166667,0.5,0.0,0.0,0.333333,0.166667,0.695
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,occluded_precondition,9,6,0.833333,1.0,0.5,0.0,0.166667,0.333333,0.166667,0.0,0.333333,0.333333,0.333333,0.166667,0.666667,0.0,0.0,0.0,0.0,0.941667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,embodiment_mismatch,0,6,0.666667,0.5,0.5,0.166667,0.0,0.666667,0.166667,0.166667,0.166667,0.166667,0.333333,0.0,0.5,0.333333,0.166667,0.166667,0.333333,0.739167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,embodiment_mismatch,1,6,0.833333,0.666667,0.333333,0.166667,0.166667,0.333333,0.166667,0.0,0.333333,0.0,0.166667,0.666667,0.833333,0.0,0.166667,0.0,0.166667,0.848333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,embodiment_mismatch,2,6,0.666667,0.833333,0.166667,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.333333,0.5,0.5,0.166667,0.166667,0.0,0.166667,0.749167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,embodiment_mismatch,3,6,0.666667,0.666667,0.166667,0.0,0.0,0.333333,0.166667,0.166667,0.166667,0.5,0.166667,0.5,0.5,0.166667,0.0,0.166667,0.333333,0.718333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,embodiment_mismatch,4,6,0.833333,0.5,0.166667,0.166667,0.166667,0.666667,0.0,0.166667,0.166667,0.5,0.5,0.166667,0.5,0.166667,0.0,0.0,0.0,0.9025
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,embodiment_mismatch,5,6,0.833333,0.5,0.166667,0.0,0.0,0.333333,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.5,0.0,0.0,0.166667,0.0,0.91
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,embodiment_mismatch,6,6,0.5,0.333333,0.333333,0.0,0.0,0.833333,0.166667,0.0,0.333333,0.333333,0.0,0.333333,0.666667,0.0,0.333333,0.0,0.0,0.579167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,embodiment_mismatch,7,6,0.666667,0.666667,0.333333,0.166667,0.0,0.666667,0.0,0.166667,0.333333,0.333333,0.0,0.5,0.666667,0.166667,0.0,0.333333,0.166667,0.7425
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,embodiment_mismatch,8,6,0.666667,0.5,0.166667,0.0,0.166667,0.5,0.0,0.166667,0.0,0.333333,0.0,0.5,0.5,0.333333,0.0,0.166667,0.0,0.7325
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,embodiment_mismatch,9,6,0.833333,0.833333,0.166667,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.166667,0.0,0.953333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,long_horizon_compounding,0,6,0.5,0.5,0.166667,0.0,0.333333,0.166667,0.0,0.0,0.166667,0.333333,0.333333,0.166667,0.833333,0.166667,0.0,0.166667,0.333333,0.553333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,long_horizon_compounding,1,6,0.666667,0.333333,0.166667,0.0,0.0,0.833333,0.166667,0.166667,0.333333,0.666667,0.166667,0.166667,0.666667,0.0,0.0,0.166667,0.166667,0.753333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,long_horizon_compounding,2,6,0.666667,0.666667,0.166667,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.166667,0.0,0.5,0.0,0.0,0.0,0.0,0.820833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,long_horizon_compounding,3,6,0.5,0.833333,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.166667,0.166667,0.333333,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.5625
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,long_horizon_compounding,4,6,0.666667,0.666667,0.166667,0.0,0.0,0.5,0.166667,0.0,0.0,0.166667,0.333333,0.333333,0.666667,0.166667,0.0,0.0,0.0,0.7775
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,long_horizon_compounding,5,6,0.666667,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.833333,0.0,0.0,0.0,0.333333,0.768333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,long_horizon_compounding,6,6,0.833333,0.833333,0.0,0.0,0.0,0.166667,0.166667,0.0,0.166667,0.5,0.166667,0.0,0.666667,0.166667,0.0,0.166667,0.0,0.955
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,long_horizon_compounding,7,6,0.833333,0.5,0.5,0.0,0.166667,0.5,0.0,0.0,0.0,0.166667,0.166667,0.0,1.0,0.333333,0.0,0.0,0.0,0.976667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,long_horizon_compounding,8,6,0.5,0.333333,0.166667,0.0,0.0,0.666667,0.333333,0.0,0.166667,0.333333,0.166667,0.5,0.833333,0.0,0.0,0.166667,0.166667,0.553333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,long_horizon_compounding,9,6,0.666667,0.666667,0.166667,0.166667,0.166667,0.5,0.333333,0.0,0.166667,0.333333,0.166667,0.166667,0.5,0.0,0.0,0.0,0.166667,0.700833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,spurious_visual_shortcut,0,6,0.333333,0.833333,0.166667,0.0,0.166667,0.5,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.5,0.0,0.0,0.166667,0.5,0.43
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,spurious_visual_shortcut,1,6,0.333333,0.833333,0.0,0.0,0.166667,0.333333,0.166667,0.0,0.5,0.166667,0.333333,0.333333,0.333333,0.0,0.0,0.166667,0.5,0.358333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,spurious_visual_shortcut,2,6,0.666667,0.5,0.333333,0.166667,0.0,1.0,0.166667,0.0,0.333333,0.0,0.333333,0.5,0.666667,0.0,0.166667,0.0,0.0,0.736667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,spurious_visual_shortcut,3,6,0.333333,0.333333,0.0,0.0,0.166667,0.333333,0.0,0.166667,0.0,0.5,0.166667,0.166667,0.333333,0.0,0.0,0.0,0.5,0.366667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,spurious_visual_shortcut,4,6,0.666667,0.666667,0.166667,0.0,0.166667,0.666667,0.166667,0.0,0.166667,0.333333,0.0,0.333333,0.833333,0.0,0.166667,0.0,0.166667,0.766667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,spurious_visual_shortcut,5,6,0.5,0.666667,0.0,0.0,0.166667,0.833333,0.166667,0.0,0.0,0.0,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.333333,0.5925
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,spurious_visual_shortcut,6,6,0.5,0.666667,0.0,0.0,0.166667,0.333333,0.0,0.166667,0.333333,0.333333,0.166667,0.0,0.666667,0.5,0.0,0.166667,0.333333,0.5925
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,spurious_visual_shortcut,7,6,0.666667,0.666667,0.333333,0.166667,0.166667,0.333333,0.0,0.0,0.166667,0.333333,0.0,0.666667,0.833333,0.166667,0.0,0.166667,0.333333,0.703333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,spurious_visual_shortcut,8,6,1.0,0.666667,0.5,0.0,0.0,0.666667,0.0,0.0,0.0,0.166667,0.0,0.333333,0.666667,0.166667,0.0,0.166667,0.0,1.0
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,spurious_visual_shortcut,9,6,0.5,0.833333,0.0,0.0,0.0,0.833333,0.0,0.0,0.166667,0.333333,0.166667,0.333333,0.333333,0.0,0.0,0.0,0.333333,0.6225
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,recovery_scarce_failure,0,6,0.333333,0.666667,0.166667,0.0,0.0,0.833333,0.0,0.0,0.0,0.166667,0.166667,0.666667,0.666667,0.166667,0.0,0.333333,0.666667,0.435
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,recovery_scarce_failure,1,6,1.0,0.5,0.0,0.166667,0.0,0.5,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.666667,0.0,0.166667,0.0,0.0,1.0
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,recovery_scarce_failure,2,6,0.833333,0.5,0.166667,0.166667,0.0,0.166667,0.166667,0.0,0.0,0.333333,0.666667,0.166667,0.666667,0.166667,0.166667,0.0,0.0,0.891667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,recovery_scarce_failure,3,6,0.333333,0.666667,0.0,0.166667,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.333333,0.166667,0.666667,0.0,0.0,0.333333,0.5,0.400833
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,recovery_scarce_failure,4,6,0.666667,0.333333,0.333333,0.0,0.0,0.333333,0.166667,0.0,0.166667,0.333333,0.0,0.0,0.666667,0.166667,0.0,0.166667,0.0,0.7475
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,recovery_scarce_failure,5,6,0.666667,0.666667,0.166667,0.0,0.0,0.666667,0.166667,0.0,0.0,0.0,0.166667,0.666667,0.333333,0.0,0.0,0.166667,0.166667,0.731667
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,recovery_scarce_failure,6,6,0.666667,0.5,0.0,0.0,0.0,0.5,0.0,0.166667,0.5,0.166667,0.166667,0.333333,0.5,0.333333,0.0,0.166667,0.166667,0.729167
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,recovery_scarce_failure,7,6,0.833333,0.5,0.333333,0.0,0.166667,0.333333,0.166667,0.0,0.166667,0.333333,0.5,0.333333,0.5,0.0,0.166667,0.166667,0.0,0.873333
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,recovery_scarce_failure,8,6,1.0,0.166667,0.0,0.0,0.0,0.5,0.166667,0.0,0.166667,0.5,0.333333,0.0,0.5,0.333333,0.166667,0.0,0.0,1.0
proposed_embodied_scale_exception_audit_v4,recovery_scarcity,shelf_retrieval,recovery_scarce_failure,9,6,0.833333,0.5,0.0,0.0,0.166667,0.833333,0.333333,0.0,0.0,0.166667,0.166667,0.5,0.666667,0.0,0.0,0.0,0.166667,0.894167
